data,ticker,peso,dinheiro_por_acao,preco_compra,quantidade_acoes,preco_fechamento_ajustado
2014-07-16,FHER3,0.5,13786.004212585533,9.24,1575.5433385812037,8.75
2014-07-17,BEMA3,0.5,14921.015709016983,7.62,1910.5013711929557,7.81
2014-07-17,FHER3,0.5,13707.227045656471,9.24,1575.5433385812037,8.7
2014-07-18,FHER3,0.5,14429.292468878524,8.7,1645.3013077398546,8.77
2014-07-18,MGLU3,0.5,13985.061115788762,2.61,5484.337692466182,2.55
2014-07-21,FHER3,0.5,14725.446704271697,8.7,1645.3013077398546,8.95
2014-07-21,MGLU3,0.5,14259.278000412072,2.61,5484.337692466182,2.6
2014-07-22,FHER3,0.5,14511.557534265517,8.7,1645.3013077398546,8.82
2014-07-22,MGLU3,0.5,14204.43462348741,2.61,5484.337692466182,2.59
2014-07-23,FHER3,0.5,14478.65150811072,8.7,1645.3013077398546,8.8
2014-07-23,MGLU3,0.5,14259.278000412072,2.61,5484.337692466182,2.6
2014-07-24,FHER3,0.5,14363.480416568931,8.7,1645.3013077398546,8.73
2014-07-24,MGLU3,0.5,14368.964754261397,2.61,5484.337692466182,2.62
2014-07-25,FHER3,0.5,14166.044259640146,8.7,1645.3013077398546,8.61
2014-07-25,MGLU3,0.5,14368.964754261397,2.61,5484.337692466182,2.62
2014-07-28,FHER3,0.5,13458.56469731201,8.7,1645.3013077398546,8.18
2014-07-28,MGLU3,0.5,14314.121377336733,2.61,5484.337692466182,2.61
2014-07-29,FHER3,0.5,13606.641815008597,8.7,1645.3013077398546,8.27
2014-07-29,MGLU3,0.5,14039.904492713425,2.61,5484.337692466182,2.56
2014-07-30,FHER3,0.5,13985.061115788763,8.7,1645.3013077398546,8.5
2014-07-30,MGLU3,0.5,13656.000854240794,2.61,5484.337692466182,2.49
2014-07-31,FHER3,0.5,13902.79605040177,8.7,1645.3013077398546,8.45
2014-07-31,MGLU3,0.5,14149.591246562748,2.61,5484.337692466182,2.58
2014-08-01,FHER3,0.5,13853.437011169575,8.7,1645.3013077398546,8.42
2014-08-01,MGLU3,0.5,14204.43462348741,2.61,5484.337692466182,2.59
2014-08-04,FHER3,0.5,13935.702076556568,8.7,1645.3013077398546,8.47
2014-08-04,MGLU3,0.5,13985.061115788762,2.61,5484.337692466182,2.55
2014-08-05,FHER3,0.5,13902.79605040177,8.7,1645.3013077398546,8.45
2014-08-05,MGLU3,0.5,14094.747869638086,2.61,5484.337692466182,2.57
2014-08-06,FHER3,0.5,13656.000854240794,8.7,1645.3013077398546,8.3
2014-08-06,MGLU3,0.5,13710.844231165454,2.61,5484.337692466182,2.5
2014-08-07,FHER3,0.5,14116.685220407951,8.7,1645.3013077398546,8.58
2014-08-07,MGLU3,0.5,13710.844231165454,2.61,5484.337692466182,2.5
2014-08-08,FHER3,0.5,13475.017710389408,8.7,1645.3013077398546,8.19
2014-08-08,MGLU3,0.5,13710.844231165454,2.61,5484.337692466182,2.5
2014-08-11,FHER3,0.5,13507.923736544208,8.7,1645.3013077398546,8.21
2014-08-11,MGLU3,0.5,14039.904492713425,2.61,5484.337692466182,2.56
2014-08-12,FHER3,0.5,13178.863474996235,8.7,1645.3013077398546,8.01
2014-08-12,MGLU3,0.5,13875.374361939439,2.61,5484.337692466182,2.53
2014-08-13,FHER3,0.5,13195.316488073633,8.7,1645.3013077398546,8.02
2014-08-13,MGLU3,0.5,13875.374361939439,2.61,5484.337692466182,2.53
2014-08-14,FHER3,0.5,13392.752645002418,8.7,1645.3013077398546,8.14
2014-08-14,MGLU3,0.5,13985.061115788762,2.61,5484.337692466182,2.55
2014-08-15,FHER3,0.5,13294.034566538025,8.7,1645.3013077398546,8.08
2014-08-15,MGLU3,0.5,14149.591246562748,2.61,5484.337692466182,2.58
2014-08-18,BEMA3,0.5,13414.608139985825,8.04,1706.6931475808938,7.86
2014-08-18,KEPL3,0.5,14180.736415130663,5.98,2294.617542901402,6.18
2014-08-19,BEMA3,0.5,13261.005756703544,8.04,1706.6931475808938,7.77
2014-08-19,KEPL3,0.5,13997.167011698552,5.98,2294.617542901402,6.1
2014-08-20,BEMA3,0.5,13465.808934413251,8.04,1706.6931475808938,7.89
2014-08-20,KEPL3,0.5,13767.705257408412,5.98,2294.617542901402,6.0
2014-08-21,BEMA3,0.5,13363.407345558398,8.04,1706.6931475808938,7.83
2014-08-21,KEPL3,0.5,13239.94322254109,5.98,2294.617542901402,5.77
2014-08-22,BEMA3,0.5,13312.20655113097,8.04,1706.6931475808938,7.8
2014-08-22,KEPL3,0.5,12849.85824024785,5.98,2294.617542901402,5.6
2014-08-25,BEMA3,0.5,13107.403373421264,8.04,1706.6931475808938,7.68
2014-08-25,KEPL3,0.5,12597.450310528697,5.98,2294.617542901402,5.49
2014-08-26,BEMA3,0.5,13329.273482606779,8.04,1706.6931475808938,7.81
2014-08-26,KEPL3,0.5,13446.458801402216,5.98,2294.617542901402,5.86
2014-08-27,BEMA3,0.5,13602.344386219724,8.04,1706.6931475808938,7.97
2014-08-27,KEPL3,0.5,13102.266169967004,5.98,2294.617542901402,5.71
2014-08-28,BEMA3,0.5,13585.277454743915,8.04,1706.6931475808938,7.96
2014-08-28,KEPL3,0.5,13033.427643679963,5.98,2294.617542901402,5.68
2014-08-29,BEMA3,0.5,13721.812906550384,8.04,1706.6931475808938,8.04
2014-08-29,KEPL3,0.5,13079.319994537991,5.98,2294.617542901402,5.7
2014-09-01,BEMA3,0.5,13892.482221308475,8.04,1706.6931475808938,8.14
2014-09-01,KEPL3,0.5,13492.351152260244,5.98,2294.617542901402,5.88
2014-09-02,BEMA3,0.5,13807.14756392943,8.04,1706.6931475808938,8.09
2014-09-02,KEPL3,0.5,13423.5126259732,5.98,2294.617542901402,5.85
2014-09-03,BEMA3,0.5,13858.348358356856,8.04,1706.6931475808938,8.12
2014-09-03,KEPL3,0.5,13216.997047112074,5.98,2294.617542901402,5.76
2014-09-04,BEMA3,0.5,13858.348358356856,8.04,1706.6931475808938,8.12
2014-09-04,KEPL3,0.5,13216.997047112074,5.98,2294.617542901402,5.76
2014-09-05,BEMA3,0.5,14131.419261969799,8.04,1706.6931475808938,8.28
2014-09-05,KEPL3,0.5,13285.835573399117,5.98,2294.617542901402,5.79
2014-09-08,BEMA3,0.5,14029.017673114948,8.04,1706.6931475808938,8.22
2014-09-08,KEPL3,0.5,12895.75059110588,5.98,2294.617542901402,5.62
2014-09-09,BEMA3,0.5,13807.14756392943,8.04,1706.6931475808938,8.09
2014-09-09,KEPL3,0.5,12505.665608812642,5.98,2294.617542901402,5.45
2014-09-10,BEMA3,0.5,13892.482221308475,8.04,1706.6931475808938,8.14
2014-09-10,KEPL3,0.5,12161.47297737743,5.98,2294.617542901402,5.3
2014-09-11,BEMA3,0.5,14011.950741639139,8.04,1706.6931475808938,8.21
2014-09-11,KEPL3,0.5,12666.288836815738,5.98,2294.617542901402,5.52
2014-09-12,BEMA3,0.5,13926.616084260093,8.04,1706.6931475808938,8.16
2014-09-12,KEPL3,0.5,12322.096205380529,5.98,2294.617542901402,5.37
2014-09-15,BEMA3,0.5,13721.812906550384,8.04,1706.6931475808938,8.04
2014-09-15,KEPL3,0.5,12253.257679093485,5.98,2294.617542901402,5.34
2014-09-16,BEMA3,0.5,13197.532754024283,8.04,1615.365086171883,8.17
2014-09-16,ETER3,0.5,12685.833698630278,18.08,718.3371290277621,17.66
2014-09-17,BEMA3,0.5,13181.379103162564,8.04,1615.365086171883,8.16
2014-09-17,ETER3,0.5,12793.584267984443,18.08,718.3371290277621,17.81
2014-09-18,BEMA3,0.5,13116.764499715688,8.04,1615.365086171883,8.12
2014-09-18,ETER3,0.5,12556.533015405283,18.08,718.3371290277621,17.48
2014-09-19,BEMA3,0.5,12987.535292821938,8.04,1615.365086171883,8.04
2014-09-19,ETER3,0.5,12477.515931212229,18.08,718.3371290277621,17.37
2014-09-22,BEMA3,0.5,12486.772116108656,8.04,1615.365086171883,7.73
2014-09-22,ETER3,0.5,12728.933926371943,18.08,718.3371290277621,17.72
2014-09-23,BEMA3,0.5,12519.079417832092,8.04,1615.365086171883,7.75
2014-09-23,ETER3,0.5,12570.899757985837,18.08,718.3371290277621,17.5
2014-09-24,BEMA3,0.5,12341.389258353185,8.04,1615.365086171883,7.64
2014-09-24,ETER3,0.5,12520.616158953893,18.08,718.3371290277621,17.43
2014-09-25,BEMA3,0.5,12131.39179715084,8.04,1615.365086171883,7.51
2014-09-25,ETER3,0.5,13001.902035402494,18.08,718.3371290277621,18.1
2014-09-26,BEMA3,0.5,12179.852749735997,8.04,1615.365086171883,7.54
2014-09-26,ETER3,0.5,13088.102490885825,18.08,718.3371290277621,18.22
2014-09-29,BEMA3,0.5,12099.084495427403,8.04,1615.365086171883,7.49
2014-09-29,ETER3,0.5,12829.50112443583,18.08,718.3371290277621,17.86
2014-09-30,BEMA3,0.5,12228.313702321155,8.04,1615.365086171883,7.57
2014-09-30,ETER3,0.5,12664.283584759445,18.08,718.3371290277621,17.63
2014-10-01,BEMA3,0.5,11759.857827331309,8.04,1615.365086171883,7.28
2014-10-01,ETER3,0.5,12542.166272824727,18.08,718.3371290277621,17.46
2014-10-02,BEMA3,0.5,11711.396874746151,8.04,1615.365086171883,7.25
2014-10-02,ETER3,0.5,12570.899757985837,18.08,718.3371290277621,17.5
2014-10-03,BEMA3,0.5,11485.245762682089,8.04,1615.365086171883,7.11
2014-10-03,ETER3,0.5,12728.933926371943,18.08,718.3371290277621,17.72
2014-10-06,BEMA3,0.5,11711.396874746151,8.04,1615.365086171883,7.25
2014-10-06,ETER3,0.5,12764.850782823332,18.08,718.3371290277621,17.77
2014-10-07,BEMA3,0.5,11630.628620437557,8.04,1615.365086171883,7.2
2014-10-07,ETER3,0.5,12829.50112443583,18.08,718.3371290277621,17.86
2014-10-08,BEMA3,0.5,11259.094650618024,8.04,1615.365086171883,6.97
2014-10-08,ETER3,0.5,12606.816614437226,18.08,718.3371290277621,17.55
2014-10-09,BEMA3,0.5,11776.011478193026,8.04,1615.365086171883,7.29
2014-10-09,ETER3,0.5,12829.50112443583,18.08,718.3371290277621,17.86
2014-10-10,BEMA3,0.5,11372.170206650057,8.04,1615.365086171883,7.04
2014-10-10,ETER3,0.5,12700.200441210834,18.08,718.3371290277621,17.68
2014-10-13,BEMA3,0.5,11711.396874746151,8.04,1615.365086171883,7.25
2014-10-13,ETER3,0.5,12858.23460959694,18.08,718.3371290277621,17.9
2014-10-14,BEMA3,0.5,11485.245762682089,8.04,1615.365086171883,7.11
2014-10-14,ETER3,0.5,12764.850782823332,18.08,718.3371290277621,17.77
2014-10-15,GETI4,0.5,11760.668583726974,19.3,628.2408431478085,18.72
2014-10-15,KEPL3,0.5,11820.835592074322,5.58,2172.947719131309,5.44
2014-10-16,GETI4,0.5,11760.668583726974,19.3,628.2408431478085,18.72
2014-10-16,KEPL3,0.5,11538.35238858725,5.58,2172.947719131309,5.31
2014-10-17,GETI4,0.5,11760.668583726974,19.3,628.2408431478085,18.72
2014-10-17,KEPL3,0.5,12103.318795561392,5.58,2172.947719131309,5.57
2014-10-20,GETI4,0.5,11666.432457254805,19.3,628.2408431478085,18.57
2014-10-20,KEPL3,0.5,12255.425135900581,5.58,2172.947719131309,5.64
2014-10-21,GETI4,0.5,11490.525021173416,19.3,628.2408431478085,18.29
2014-10-21,KEPL3,0.5,11951.2124552222,5.58,2172.947719131309,5.5
2014-10-22,GETI4,0.5,11402.571303132723,19.3,628.2408431478085,18.15
2014-10-22,KEPL3,0.5,11625.270297352503,5.58,2172.947719131309,5.35
2014-10-23,GETI4,0.5,10812.024910573786,19.3,628.2408431478085,17.21
2014-10-23,KEPL3,0.5,11886.02402364826,5.58,2172.947719131309,5.47
2014-10-24,GETI4,0.5,10881.131403320043,19.3,628.2408431478085,17.32
2014-10-24,KEPL3,0.5,11494.893434204625,5.58,2172.947719131309,5.29
2014-10-27,GETI4,0.5,10755.483234690482,19.3,628.2408431478085,17.12
2014-10-27,KEPL3,0.5,11820.835592074322,5.58,2172.947719131309,5.44
2014-10-28,GETI4,0.5,11157.55737430508,19.3,628.2408431478085,17.76
2014-10-28,KEPL3,0.5,12603.096770961592,5.58,2172.947719131309,5.8
2014-10-29,GETI4,0.5,11408.853711564203,19.3,628.2408431478085,18.16
2014-10-29,KEPL3,0.5,12559.637816578967,5.58,2172.947719131309,5.78
2014-10-30,GETI4,0.5,11276.923134503162,19.3,628.2408431478085,17.95
2014-10-30,KEPL3,0.5,12494.449385005028,5.58,2172.947719131309,5.75
2014-10-31,GETI4,0.5,11283.205542934642,19.3,628.2408431478085,17.96
2014-10-31,KEPL3,0.5,12385.80199904846,5.58,2172.947719131309,5.7
2014-11-03,GETI4,0.5,11314.617585092032,19.3,628.2408431478085,18.01
2014-11-03,KEPL3,0.5,12081.589318370077,5.58,2172.947719131309,5.56
2014-11-04,GETI4,0.5,11201.534233325425,19.3,628.2408431478085,17.83
2014-11-04,KEPL3,0.5,11994.671409604825,5.58,2172.947719131309,5.52
2014-11-05,GETI4,0.5,11119.86292371621,19.3,628.2408431478085,17.7
2014-11-05,KEPL3,0.5,11972.941932413512,5.58,2172.947719131309,5.51
2014-11-06,GETI4,0.5,11314.617585092032,19.3,628.2408431478085,18.01
2014-11-06,KEPL3,0.5,11451.434479821997,5.58,2172.947719131309,5.27
2014-11-07,GETI4,0.5,11641.302823528893,19.3,628.2408431478085,18.53
2014-11-07,KEPL3,0.5,11299.328139482806,5.58,2172.947719131309,5.2
2014-11-10,GETI4,0.5,11371.159260975335,19.3,628.2408431478085,18.1
2014-11-10,KEPL3,0.5,11712.188206117755,5.58,2172.947719131309,5.39
2014-11-11,GETI4,0.5,10994.214755086648,19.3,628.2408431478085,17.5
2014-11-11,KEPL3,0.5,11972.941932413512,5.58,2172.947719131309,5.51
2014-11-12,GETI4,0.5,10818.307319005262,19.3,628.2408431478085,17.22
2014-11-12,KEPL3,0.5,11690.458728926442,5.58,2172.947719131309,5.38
2014-11-13,BEMA3,0.5,11238.944912821866,7.29,1543.811114398608,7.28
2014-11-13,ETER3,0.5,10990.436581709977,15.35,733.1845618218797,14.99
2014-11-14,BEMA3,0.5,11254.383023965853,7.29,1543.811114398608,7.29
2014-11-14,ETER3,0.5,11225.055641492978,15.35,733.1845618218797,15.31
2014-11-17,BEMA3,0.5,11269.821135109838,7.29,1543.811114398608,7.3
2014-11-17,ETER3,0.5,11650.30268734967,15.35,733.1845618218797,15.89
2014-11-18,BEMA3,0.5,11547.707135701588,7.29,1543.811114398608,7.48
2014-11-18,ETER3,0.5,11496.333929367074,15.35,733.1845618218797,15.68
2014-11-19,BEMA3,0.5,11532.269024557601,7.29,1543.811114398608,7.47
2014-11-19,ETER3,0.5,11393.68809071201,15.35,733.1845618218797,15.54
2014-11-21,BEMA3,0.5,11563.145246845574,7.29,1543.811114398608,7.49
2014-11-21,ETER3,0.5,11467.0065468942,15.35,733.1845618218797,15.64
2014-11-24,BEMA3,0.5,11547.707135701588,7.29,1543.811114398608,7.48
2014-11-24,ETER3,0.5,11393.68809071201,15.35,733.1845618218797,15.54
2014-11-25,BEMA3,0.5,11563.145246845574,7.29,1543.811114398608,7.49
2014-11-25,ETER3,0.5,11261.714869584071,15.35,733.1845618218797,15.36
2014-11-26,BEMA3,0.5,11563.145246845574,7.29,1543.811114398608,7.49
2014-11-26,ETER3,0.5,11364.360708239135,15.35,733.1845618218797,15.5
2014-11-27,BEMA3,0.5,11717.526358285435,7.29,1543.811114398608,7.59
2014-11-27,ETER3,0.5,11430.347318803104,15.35,733.1845618218797,15.59
2014-11-28,BEMA3,0.5,12072.602914597115,7.29,1543.811114398608,7.82
2014-11-28,ETER3,0.5,11393.68809071201,15.35,733.1845618218797,15.54
2014-12-01,BEMA3,0.5,12026.288581165156,7.29,1543.811114398608,7.79
2014-12-01,ETER3,0.5,11225.055641492978,15.35,733.1845618218797,15.31
2014-12-02,BEMA3,0.5,12118.917248029073,7.29,1543.811114398608,7.85
2014-12-02,ETER3,0.5,11364.360708239135,15.35,733.1845618218797,15.5
2014-12-03,BEMA3,0.5,12072.602914597115,7.29,1543.811114398608,7.82
2014-12-03,ETER3,0.5,11364.360708239135,15.35,733.1845618218797,15.5
2014-12-04,BEMA3,0.5,12103.479136885086,7.29,1543.811114398608,7.84
2014-12-04,ETER3,0.5,11261.714869584071,15.35,733.1845618218797,15.36
2014-12-05,BEMA3,0.5,12196.107803749004,7.29,1543.811114398608,7.9
2014-12-05,ETER3,0.5,11159.06903092901,15.35,733.1845618218797,15.22
2014-12-08,BEMA3,0.5,12582.060582348655,7.29,1543.811114398608,8.15
2014-12-08,ETER3,0.5,11129.741648456134,15.35,733.1845618218797,15.18
2014-12-09,BEMA3,0.5,12443.11758205278,7.29,1543.811114398608,8.06
2014-12-09,ETER3,0.5,10792.47675001807,15.35,733.1845618218797,14.72
2014-12-10,BEMA3,0.5,12427.679470908795,7.29,1543.811114398608,8.05
2014-12-10,ETER3,0.5,10689.830911363006,15.35,733.1845618218797,14.58
2014-12-11,BEMA3,0.5,12443.11758205278,7.29,1543.811114398608,8.06
2014-12-11,ETER3,0.5,10961.1091992371,15.35,733.1845618218797,14.95
2014-12-12,BEMA3,0.5,12365.927026332849,7.29,1543.811114398608,8.01
2014-12-12,ETER3,0.5,10147.274335614815,15.35,733.1845618218797,13.84
2014-12-15,BEMA3,0.5,11186.334759120062,8.01,1405.3184370753847,7.96
2014-12-15,SAPR4,0.5,11033.697697192172,1.01,11145.149189083002,0.99
2014-12-16,BEMA3,0.5,10989.590177929509,8.01,1405.3184370753847,7.82
2014-12-16,SAPR4,0.5,10922.246205301342,1.01,11145.149189083002,0.98
2014-12-17,BEMA3,0.5,11551.717552759663,8.01,1405.3184370753847,8.22
2014-12-17,SAPR4,0.5,11145.149189083002,1.01,11145.149189083002,1.0
2014-12-18,BEMA3,0.5,11832.78124017474,8.01,1405.3184370753847,8.42
2014-12-18,SAPR4,0.5,11145.149189083002,1.01,11145.149189083002,1.0
2014-12-19,BEMA3,0.5,12113.844927589815,8.01,1405.3184370753847,8.62
2014-12-19,SAPR4,0.5,11145.149189083002,1.01,11145.149189083002,1.0
2014-12-22,BEMA3,0.5,12310.58950878037,8.01,1405.3184370753847,8.76
2014-12-22,SAPR4,0.5,11145.149189083002,1.01,11145.149189083002,1.0
2014-12-23,BEMA3,0.5,12310.58950878037,8.01,1405.3184370753847,8.76
2014-12-23,SAPR4,0.5,11145.149189083002,1.01,11145.149189083002,1.0
2014-12-26,BEMA3,0.5,12170.057665072833,8.01,1405.3184370753847,8.66
2014-12-26,SAPR4,0.5,11033.697697192172,1.01,11145.149189083002,0.99
2014-12-29,BEMA3,0.5,12071.685374477554,8.01,1405.3184370753847,8.59
2014-12-29,SAPR4,0.5,11033.697697192172,1.01,11145.149189083002,0.99
2014-12-30,BEMA3,0.5,12493.280905600172,8.01,1405.3184370753847,8.89
2014-12-30,SAPR4,0.5,11033.697697192172,1.01,11145.149189083002,0.99
2015-01-02,BEMA3,0.5,12746.23822427374,8.01,1405.3184370753847,9.07
2015-01-02,SAPR4,0.5,11145.149189083002,1.01,11145.149189083002,1.0
2015-01-05,BEMA3,0.5,12170.057665072833,8.01,1405.3184370753847,8.66
2015-01-05,SAPR4,0.5,10364.988745847193,1.01,11145.149189083002,0.93
2015-01-06,BEMA3,0.5,11846.834424545494,8.01,1405.3184370753847,8.43
2015-01-06,SAPR4,0.5,10364.988745847193,1.01,11145.149189083002,0.93
2015-01-07,BEMA3,0.5,12113.844927589815,8.01,1405.3184370753847,8.62
2015-01-07,SAPR4,0.5,10699.34322151968,1.01,11145.149189083002,0.96
2015-01-08,BEMA3,0.5,12226.270402555847,8.01,1405.3184370753847,8.7
2015-01-08,SAPR4,0.5,11145.149189083002,1.01,11145.149189083002,1.0
2015-01-09,BEMA3,0.5,12366.802246263387,8.01,1405.3184370753847,8.8
2015-01-09,SAPR4,0.5,10922.246205301342,1.01,11145.149189083002,0.98
2015-01-12,BEMA3,0.5,12366.802246263387,8.01,1405.3184370753847,8.8
2015-01-12,SAPR4,0.5,10699.34322151968,1.01,11145.149189083002,0.96
2015-01-13,BEMA3,0.5,12240.323586926603,8.01,1405.3184370753847,8.71
2015-01-13,SAPR4,0.5,10922.246205301342,1.01,11145.149189083002,0.98
2015-01-14,BEMA3,0.5,12170.057665072833,8.01,1405.3184370753847,8.66
2015-01-14,SAPR4,0.5,10922.246205301342,1.01,11145.149189083002,0.98
2015-01-15,BEMA3,0.5,12170.057665072833,8.01,1405.3184370753847,8.66
2015-01-15,SAPR4,0.5,11145.149189083002,1.01,11145.149189083002,1.0
2015-01-16,BEMA3,0.5,12338.695877521877,8.01,1405.3184370753847,8.78
2015-01-16,SAPR4,0.5,11033.697697192172,1.01,11145.149189083002,0.99
2015-01-19,BEMA3,0.5,11672.88676823703,8.78,1331.0019119996614,8.77
2015-01-19,OGXP3,0.5,11686.196787357027,8.0,1460.7745984196283,8.0
2015-01-20,BEMA3,0.5,11579.716634397053,8.78,1331.0019119996614,8.7
2015-01-20,OGXP3,0.5,11686.196787357027,8.0,1460.7745984196283,8.0
2015-01-21,BEMA3,0.5,11792.676940316998,8.78,1331.0019119996614,8.86
2015-01-21,OGXP3,0.5,11686.196787357027,8.0,1460.7745984196283,8.0
2015-01-22,BEMA3,0.5,12511.417972796817,8.78,1331.0019119996614,9.4
2015-01-22,OGXP3,0.5,11686.196787357027,8.0,1460.7745984196283,8.0
2015-01-23,BEMA3,0.5,12231.907571276888,8.78,1331.0019119996614,9.19
2015-01-23,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-01-26,BEMA3,0.5,12484.797934556826,8.78,1331.0019119996614,9.38
2015-01-26,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-01-27,BEMA3,0.5,12338.38772423686,8.78,1331.0019119996614,9.27
2015-01-27,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-01-28,BEMA3,0.5,12271.837628636878,8.78,1331.0019119996614,9.22
2015-01-28,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-01-29,BEMA3,0.5,12671.138202236776,8.78,1331.0019119996614,9.52
2015-01-29,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-01-30,BEMA3,0.5,12844.168450796733,8.78,1331.0019119996614,9.65
2015-01-30,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-02-02,BEMA3,0.5,12884.098508156721,8.78,1331.0019119996614,9.68
2015-02-02,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-02-03,BEMA3,0.5,13136.988871436657,8.78,1331.0019119996614,9.87
2015-02-03,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-02-04,BEMA3,0.5,13616.149559756537,8.78,1331.0019119996614,10.23
2015-02-04,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-02-05,BEMA3,0.5,13642.769597996528,8.78,1331.0019119996614,10.25
2015-02-05,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-02-06,BEMA3,0.5,13722.629712716509,8.78,1331.0019119996614,10.31
2015-02-06,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-02-09,BEMA3,0.5,13869.039923036471,8.78,1331.0019119996614,10.42
2015-02-09,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-02-10,BEMA3,0.5,13629.459578876533,8.78,1331.0019119996614,10.24
2015-02-10,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-02-11,BEMA3,0.5,13349.949177356602,8.78,1331.0019119996614,10.03
2015-02-11,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-02-12,BEMA3,0.5,14015.450133356433,8.78,1331.0019119996614,10.53
2015-02-12,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-02-13,BEMA3,0.5,13802.489827436488,8.78,1331.0019119996614,10.37
2015-02-13,OGXP3,0.5,11686.196787357027,8.0,1460.7745984196283,8.0
2015-02-18,BEMA3,0.5,13616.149559756537,8.78,1331.0019119996614,10.23
2015-02-18,OGXP3,0.5,10225.422188937398,8.0,1460.7745984196283,7.0
2015-02-19,BEMA3,0.5,12247.063493586182,10.23,1165.2772115686187,10.51
2015-02-19,CVCB3,0.5,11920.78587434697,13.01,916.2786990274382,13.01
2015-02-20,BEMA3,0.5,12118.883000313635,10.23,1165.2772115686187,10.4
2015-02-20,CVCB3,0.5,11874.9719393956,13.01,916.2786990274382,12.96
2015-02-23,BEMA3,0.5,12328.632898395985,10.23,1165.2772115686187,10.58
2015-02-23,CVCB3,0.5,11636.739477648463,13.01,916.2786990274382,12.7
2015-02-24,BEMA3,0.5,11990.702507041085,10.23,1165.2772115686187,10.29
2015-02-24,CVCB3,0.5,11673.390625609562,13.01,916.2786990274382,12.74
2015-02-25,BEMA3,0.5,12118.883000313635,10.23,1165.2772115686187,10.4
2015-02-25,CVCB3,0.5,11765.018495512306,13.01,916.2786990274382,12.84
2015-02-26,BEMA3,0.5,12235.410721470496,10.23,1165.2772115686187,10.5
2015-02-26,CVCB3,0.5,11664.227838619288,13.01,916.2786990274382,12.73
2015-02-27,BEMA3,0.5,11979.049734925398,10.23,1165.2772115686187,10.28
2015-02-27,CVCB3,0.5,11627.57669065819,13.01,916.2786990274382,12.69
2015-03-02,BEMA3,0.5,11454.674989719522,10.23,1165.2772115686187,9.83
2015-03-02,CVCB3,0.5,11526.786033765173,13.01,916.2786990274382,12.58
2015-03-03,BEMA3,0.5,11128.397370480308,10.23,1165.2772115686187,9.55
2015-03-03,CVCB3,0.5,11471.809311823525,13.01,916.2786990274382,12.52
2015-03-04,BEMA3,0.5,11349.800040678347,10.23,1165.2772115686187,9.74
2015-03-04,CVCB3,0.5,11627.57669065819,13.01,916.2786990274382,12.69
2015-03-05,BEMA3,0.5,11676.077659917559,10.23,1165.2772115686187,10.02
2015-03-05,CVCB3,0.5,11581.762755706819,13.01,916.2786990274382,12.64
2015-03-06,BEMA3,0.5,11944.091418578342,10.23,1165.2772115686187,10.25
2015-03-06,CVCB3,0.5,11508.460459784625,13.01,916.2786990274382,12.56
2015-03-09,BEMA3,0.5,11419.716673372464,10.23,1165.2772115686187,9.8
2015-03-09,CVCB3,0.5,11123.623406193099,13.01,916.2786990274382,12.14
2015-03-10,BEMA3,0.5,11233.272319521484,10.23,1165.2772115686187,9.64
2015-03-10,CVCB3,0.5,11306.879145998586,13.01,916.2786990274382,12.34
2015-03-11,BEMA3,0.5,11058.48073778619,10.23,1165.2772115686187,9.49
2015-03-11,CVCB3,0.5,11270.22799803749,13.01,916.2786990274382,12.3
2015-03-12,BEMA3,0.5,10732.203118546979,10.23,1165.2772115686187,9.21
2015-03-12,CVCB3,0.5,11389.344228911055,13.01,916.2786990274382,12.43
2015-03-13,BEMA3,0.5,10673.939257968546,10.23,1165.2772115686187,9.16
2015-03-13,CVCB3,0.5,11141.948980173649,13.01,916.2786990274382,12.16
2015-03-16,BEMA3,0.5,10673.939257968546,10.23,1165.2772115686187,9.16
2015-03-16,CVCB3,0.5,10977.01881434871,13.01,916.2786990274382,11.98
2015-03-17,BEMA3,0.5,10837.078067588154,10.23,1165.2772115686187,9.3
2015-03-17,CVCB3,0.5,10986.181601338983,13.01,916.2786990274382,11.99
2015-03-18,BEMA3,0.5,11058.48073778619,10.23,1165.2772115686187,9.49
2015-03-18,CVCB3,0.5,11270.22799803749,13.01,916.2786990274382,12.3
2015-03-19,BEMA3,0.5,11070.133509901878,10.23,1165.2772115686187,9.5
2015-03-19,CVCB3,0.5,11508.460459784625,13.01,916.2786990274382,12.56
